lat3,lng3
31.6627979,-87.77849677
31.2494139,-86.08439204
31.3145569,-87.21158031
31.5322459,-86.75051987
31.5026259,-87.35589314
31.2671569,-86.27196783
31.5772489,-87.27489606
31.2889859,-87.33460527
31.4272269,-86.62697815
31.4128649,-87.18692487
31.0922139,-86.0822514
31.3007629,-87.58538613
31.7217259,-87.43111925
31.6267489,-87.67142198
31.1354229,-86.57603215
31.0445409,-87.50217496
30.9941129,-88.05756011
30.8508359,-87.77923793
30.3952789,-88.26542545
31.5763679,-88.18020592
30.3161789,-87.73607154
31.3097449,-87.85266255
31.4749339,-88.28478273
30.9784739,-88.14594369
31.0298289,-88.26977467
30.4061299,-88.18300608
31.7715759,-88.08648529
30.8885629,-88.03221776
30.6070159,-87.90428255
30.6831479,-87.90145217
30.2393529,-88.12434903
